EntrezID	GeneSymbol	Synonyms	GeneName	Chromosome
8517	IKBKG	AMCBX1|FIP-3|FIP3|Fip3p|IKK-gamma|IP|IP1|IP2|IPD2|NEMO|ZC2HC9	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase gamma	chrX
8518	IKBKAP	DYS|ELP1|FD|IKAP|IKI3|TOT1	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase complex-associated protein	chr9
8519	IFITM1	9-27|CD225|DSPA2a|IFI17|LEU13	interferon induced transmembrane protein 1	chr11
8520	HAT1	KAT1	histone acetyltransferase 1	chr2
8521	GCM1	GCMA|hGCMa	glial cells missing homolog 1 (Drosophila)	chr6
8522	GAS7	MLL/GAS7	growth arrest-specific 7	chr17
8525	DGKZ	DAGK5|DAGK6|DGK-ZETA|hDGKzeta	diacylglycerol kinase, zeta	chr11
8526	DGKE	DAGK5|DAGK6|DGK|NPHS7	diacylglycerol kinase, epsilon 64kDa	chr17
8527	DGKD	DGKdelta|dgkd-2	diacylglycerol kinase, delta 130kDa	chr2
8528	DDO	DASOX|DDO-1|DDO-2	D-aspartate oxidase	chr6
8529	CYP4F2	CPF2	cytochrome P450, family 4, subfamily F, polypeptide 2	chr19
8530	CST7	CMAP	cystatin F (leukocystatin)	chr20
8531	CSDA	CSDA|CSDA1|DBPA|ZONAB	Y box binding protein 3	chr12
8532	CPZ	-	carboxypeptidase Z	chr4
8533	COPS3	CSN3|SGN3	COP9 signalosome subunit 3	chr17
8534	CHST1	C6ST|GST-1|KS6ST|KSGal6ST|KSST	carbohydrate (keratan sulfate Gal-6) sulfotransferase 1	chr11
8535	CBX4	NBP16|PC2	chromobox homolog 4	chr17
8536	CAMK1	CAMKI	calcium/calmodulin-dependent protein kinase I	chr3
8537	BCAS1	AIBC1|NABC1	breast carcinoma amplified sequence 1	chr20
8538	BARX2	-	BARX homeobox 2	chr11
8539	API5	AAC-11|AAC11	apoptosis inhibitor 5	chr11
8540	AGPS	ADAP-S|ADAS|ADHAPS|ADPS|ALDHPSY	alkylglycerone phosphate synthase	chr2
8541	PPFIA3	LPNA3	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 3	chr19
8542	APOL1	APO-L|APOL|APOL-I|FSGS4	apolipoprotein L, 1	chr22
8543	LMO4	-	LIM domain only 4	chr1
8544	PIR	-	pirin (iron-binding nuclear protein)	chrX
8545	CGGBP1	CGGBP|p20-CGGBP	CGG triplet repeat binding protein 1	chr3
8546	AP3B1	ADTB3|ADTB3A|HPS|HPS2|PE	adaptor-related protein complex 3, beta 1 subunit	chr5
8547	FCN3	FCNH|HAKA1	ficolin (collagen/fibrinogen domain containing) 3 (Hakata antigen)	chr1
8548	BLZF1	GOLGIN-45|JEM-1|JEM-1s|JEM1	basic leucine zipper nuclear factor 1	chr1
8549	LGR5	FEX|GPR49|GPR67|GRP49|HG38	leucine-rich repeat containing G protein-coupled receptor 5	chr12
8550	MAPKAPK5	MAPKAP-K5|MK-5|MK5|PRAK	mitogen-activated protein kinase-activated protein kinase 5	chr12
8552	INE1	NCRNA00010	inactivation escape 1 (non-protein coding)	chrX
8554	PIAS1	DDXBP1|GBP|GU/RH-II|ZMIZ3	protein inhibitor of activated STAT, 1	chr15
8555	CDC14B	CDC14B3|Cdc14B1|Cdc14B2|hCDC14B	cell division cycle 14B	chr9
8556	CDC14A	cdc14|hCDC14	cell division cycle 14A	chr1
8557	TCAP	CMD1N|LGMD2G|T-cap|TELE|telethonin	titin-cap	chr17
8558	CDK10	PISSLRE	cyclin-dependent kinase 10	chr16
8559	PRPF18	PRP18|hPrp18	pre-mRNA processing factor 18	chr10
8560	DEGS1	DEGS|DEGS-1|DES1|Des-1|FADS7|MLD	delta(4)-desaturase, sphingolipid 1	chr1
8562	DENR	DRP|DRP1|SMAP-3	density-regulated protein	chr12
8563	THOC5	C22orf19|Fmip|PK1.3|fSAP79	THO complex 5	chr22
8564	KMO	dJ317G22.1	kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)	chr1
8565	YARS	CMTDIC|TYRRS|YRS|YTS	tyrosyl-tRNA synthetase	chr1
8566	PDXK	C21orf124|C21orf97|PKH|PNK	pyridoxal (pyridoxine, vitamin B6) kinase	chr21
8567	MADD	DENN|IG20|RAB3GEP	MAP-kinase activating death domain	chr11
8568	RRP1	D21S2056E|NNP-1|NOP52|RRP1A	ribosomal RNA processing 1	chr21
8569	MKNK1	MNK1	MAP kinase interacting serine/threonine kinase 1	chr1
8570	KHSRP	FBP2|FUBP2|KSRP	KH-type splicing regulatory protein	chr19
8572	PDLIM4	RIL	PDZ and LIM domain 4	chr5
8573	CASK	CAGH39|CAMGUK|CMG|FGS4|LIN2|MICPCH|MRXSNA|TNRC8	calcium/calmodulin-dependent serine protein kinase (MAGUK family)	chrX
8574	AKR7A2	AFAR|AFAR1|AFB1-AR1|AKR7	aldo-keto reductase family 7, member A2 (aflatoxin aldehyde reductase)	chr1
8575	PRKRA	DYT16|PACT|RAX	protein kinase, interferon-inducible double stranded RNA dependent activator	chr2
8576	STK16	KRCT|MPSK|PKL12|TSF1	serine/threonine kinase 16	chr2
8577	TMEFF1	C9orf2|CT120.1|H7365|TR-1	transmembrane protein with EGF-like and two follistatin-like domains 1	chr9
8578	SCARF1	SREC|SREC-I|SREC1	scavenger receptor class F, member 1	chr17
8581	LY6D	E48|Ly-6D	lymphocyte antigen 6 complex, locus D	chr8
8590	OR6A2	I7|OR11-55|OR6A1|OR6A2P	olfactory receptor, family 6, subfamily A, member 2	chr11
8600	TNFSF11	CD254|ODF|OPGL|OPTB2|RANKL|TRANCE|hRANKL2|sOdf	tumor necrosis factor (ligand) superfamily, member 11	chr13
8601	RGS20	RGSZ1|ZGAP1	regulator of G-protein signaling 20	chr8
8604	SLC25A12	AGC1|ARALAR	solute carrier family 25 (aspartate/glutamate carrier), member 12	chr2
8605	PLA2G4C	CPLA2-gamma	phospholipase A2, group IVC (cytosolic, calcium-independent)	chr19
8607	RUVBL1	ECP54|INO80H|NMP238|PONTIN|Pontin52|RVB1|TIH1|TIP49|TIP49A	RuvB-like 1 (E. coli)	chr3
8608	RDH16	RODH-4|SDR9C8	retinol dehydrogenase 16 (all-trans)	chr12
8609	KLF7	UKLF	Kruppel-like factor 7 (ubiquitous)	chr2
8611	PPAP2A	LLP1a|LPP1|PAP-2a|PAP2	phosphatidic acid phosphatase type 2A	chr5
8612	PPAP2C	LPP2|PAP-2c|PAP2-g	phosphatidic acid phosphatase type 2C	chr19
8613	PPAP2B	Dri42|LPP3|PAP2B|VCIP	phosphatidic acid phosphatase type 2B	chr1
8614	STC2	STC-2|STCRP	stanniocalcin 2	chr5
8620	NPFF	FMRFAL	neuropeptide FF-amide peptide precursor	chr12
8622	PDE8B	ADSD|PPNAD3	phosphodiesterase 8B	chr5
8625	RFXANK	ANKRA1|BLS|F14150_1|RFX-B	regulatory factor X-associated ankyrin-containing protein	chr19
8629	JRK	JH8	jerky homolog (mouse)	chr8
8630	HSD17B6	HSE|RODH|SDR9C6	hydroxysteroid (17-beta) dehydrogenase 6	chr12
8631	SKAP1	SCAP1|SKAP55	src kinase associated phosphoprotein 1	chr17
8632	DNAH17	DNAHL1|DNEL2	dynein, axonemal, heavy chain 17	chr17
8633	UNC5C	UNC5H3	unc-5 homolog C (C. elegans)	chr4
8634	RTCD1	RPC|RTC1|RTCD1	RNA 3'-terminal phosphate cyclase	chr1
8635	RNASET2	RNASE6PL|bA514O12.3	ribonuclease T2	chr6
8636	SSNA1	N14|NA-14|NA14	Sjogren syndrome nuclear autoantigen 1	chr9
8638	OASL	OASLd|TRIP-14|TRIP14|p59 OASL|p59-OASL|p59OASL	2'-5'-oligoadenylate synthetase-like	chr12
8639	AOC3	HPAO|SSAO|VAP-1|VAP1	amine oxidase, copper containing 3	chr17
8642	DCHS1	CDH25|CDHR6|FIB1|PCDH16	dachsous 1 (Drosophila)	chr11
8643	PTCH2	PTC2	patched 2	chr1
8644	AKR1C3	DD3|DDX|HA1753|HAKRB|HAKRe|HSD17B5|PGFS|hluPGFS	aldo-keto reductase family 1, member C3	chr10
8645	KCNK5	K2p5.1|TASK-2|TASK2	potassium channel, subfamily K, member 5	chr6
8646	CHRD	-	chordin	chr3
8647	ABCB11	ABC16|BRIC2|BSEP|PFIC-2|PFIC2|PGY4|SPGP	ATP-binding cassette, sub-family B (MDR/TAP), member 11	chr2
8648	NCOA1	F-SRC-1|KAT13A|RIP160|SRC1|bHLHe42|bHLHe74	nuclear receptor coactivator 1	chr2
8650	NUMB	C14orf41|S171|c14_5527	numb homolog (Drosophila)	chr14
8651	SOCS1	CIS1|CISH1|JAB|SOCS-1|SSI-1|SSI1|TIP3	suppressor of cytokine signaling 1	chr16
8653	DDX3Y	DBY	DEAD (Asp-Glu-Ala-Asp) box helicase 3, Y-linked	chrY
8654	PDE5A	CGB-PDE|CN5A|PDE5	phosphodiesterase 5A, cGMP-specific	chr4
8655	DYNLL1	DLC1|DLC8|DNCL1|DNCLC1|LC8|LC8a|PIN|hdlc1	dynein, light chain, LC8-type 1	chr12
8658	TNKS	ARTD5|PARP-5a|PARP5A|PARPL|TIN1|TINF1|TNKS1|pART5	tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase	chr8
8659	ALDH4A1	ALDH4|P5CD|P5CDh	aldehyde dehydrogenase 4 family, member A1	chr1
8660	IRS2	IRS-2	insulin receptor substrate 2	chr13
8671	SLC4A4	HNBC1|KNBC|NBC1|NBC2|NBCe1-A|SLC4A5|hhNMC|pNBC	solute carrier family 4 (sodium bicarbonate cotransporter), member 4	chr4
8672	EIF4G3	eIF-4G 3|eIF4G 3|eIF4GII	eukaryotic translation initiation factor 4 gamma, 3	chr1
8673	VAMP8	EDB|VAMP-8	vesicle-associated membrane protein 8	chr2
8674	VAMP4	VAMP-4|VAMP24	vesicle-associated membrane protein 4	chr1
8675	STX16	SYN16	syntaxin 16	chr20
8676	STX11	FHL4|HLH4|HPLH4	syntaxin 11	chr6
8677	STX10	SYN10|hsyn10	syntaxin 10	chr19
8678	BECN1	ATG6|VPS30|beclin1	beclin 1, autophagy related	chr17
8682	PEA15	HMAT1|HUMMAT1H|MAT1|MAT1H|PEA-15|PED	phosphoprotein enriched in astrocytes 15	chr1
8685	MARCO	SCARA2	macrophage receptor with collagenous structure	chr2
8687	KRT38	HA8|KRTHA8|hHa8	keratin 38	chr17
8688	KRT37	HA7|K37|KRTHA7	keratin 37	chr17
8689	KRT36	HA6|KRTHA6|hHa6	keratin 36	chr17
8690	JRKL	HHMJG	jerky homolog-like (mouse)	chr11
8692	HYAL2	LUCA2	hyaluronoglucosaminidase 2	chr3
8693	GALNT4	GALNAC-T4|GALNACT4	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 4 (GalNAc-T4)	chr12
8697	CDC23	ANAPC8|APC8|CUT23	cell division cycle 23	chr5
8702	B4GALT4	B4Gal-T4|beta4Gal-T4	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 4	chr3
8703	B4GALT3	beta4Gal-T3	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 3	chr1
8704	B4GALT2	B4Gal-T2|B4Gal-T3|beta4Gal-T2	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2	chr1
8705	B3GALT4	BETA3GALT4|GALT2|GALT4	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 4	chr6
8706	B3GALNT1	B3GALT3|GLCT3|GLOB|Gb4Cer|P|P1|beta3Gal-T3|galT3	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)	chr3
8707	B3GALT2	BETA3GALT2|GLCT2|beta3Gal-T2	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2	chr1
8708	B3GALT1	beta3Gal-T1	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1	chr2
8710	SERPINB7	MEGSIN|TP55	serpin peptidase inhibitor, clade B (ovalbumin), member 7	chr18
8712	PAGE1	AL5|CT16.3|GAGE-9|GAGEB1|PAGE-1	P antigen family, member 1 (prostate associated)	chrX
8714	ABCC3	ABC31|EST90757|MLP2|MOAT-D|MRP3|cMOAT2	ATP-binding cassette, sub-family C (CFTR/MRP), member 3	chr17
8715	NOL4	CT125|NOLP	nucleolar protein 4	chr18
8717	TRADD	Hs.89862	TNFRSF1A-associated via death domain	chr16
8718	TNFRSF25	APO-3|DDR3|DR3|LARD|TNFRSF12|TR3|TRAMP|WSL-1|WSL-LR	tumor necrosis factor receptor superfamily, member 25	chr1
8720	MBTPS1	PCSK8|S1P|SKI-1	membrane-bound transcription factor peptidase, site 1	chr16
8721	EDF1	EDF-1|MBF1	endothelial differentiation-related factor 1	chr9
8722	CTSF	CATSF|CLN13	cathepsin F	chr11
8723	SNX4	ATG24B	sorting nexin 4	chr3
8724	SNX3	Grd19|MCOPS8|SDP3	sorting nexin 3	chr6
8726	EED	HEED|WAIT1	embryonic ectoderm development	chr11
8727	CTNNAL1	CLLP|alpha-CATU	catenin (cadherin-associated protein), alpha-like 1	chr9
8728	ADAM19	MADDAM|MLTNB	ADAM metallopeptidase domain 19	chr5
8729	GBF1	ARF1GEF	golgi brefeldin A resistant guanine nucleotide exchange factor 1	chr10
8731	RNMT	MET|RG7MT1|hCMT1c	RNA (guanine-7-) methyltransferase	chr18
8732	RNGTT	CAP1A|HCE|HCE1|hCAP	RNA guanylyltransferase and 5'-phosphatase	chr6
8733	GPAA1	GAA1|hGAA1	glycosylphosphatidylinositol anchor attachment 1	chr8
8735	MYH13	MyHC-eo	myosin, heavy chain 13, skeletal muscle	chr17
8736	MYOM1	SKELEMIN	myomesin 1	chr18
8737	RIPK1	RIP|RIP1	receptor (TNFRSF)-interacting serine-threonine kinase 1	chr6
8738	CRADD	MRT34|RAIDD	CASP2 and RIPK1 domain containing adaptor with death domain	chr12
8739	HRK	DP5|HARAKIRI	harakiri, BCL2 interacting protein (contains only BH3 domain)	chr12
8740	TNFSF14	CD258|HVEML|LIGHT|LTg|TR2	tumor necrosis factor (ligand) superfamily, member 14	chr19
8742	TNFSF12	APO3L|DR3LG|TWEAK	tumor necrosis factor (ligand) superfamily, member 12	chr17
8743	TNFSF10	APO2L|Apo-2L|CD253|TL2|TRAIL	tumor necrosis factor (ligand) superfamily, member 10	chr3
8744	TNFSF9	4-1BB-L|CD137L	tumor necrosis factor (ligand) superfamily, member 9	chr19
8745	ADAM23	MDC-3|MDC3	ADAM metallopeptidase domain 23	chr2
8748	ADAM20	-	ADAM metallopeptidase domain 20	chr14
8749	ADAM18	ADAM27|tMDCIII	ADAM metallopeptidase domain 18	chr8
8751	ADAM15	MDC15	ADAM metallopeptidase domain 15	chr1
8754	ADAM9	CORD9|MCMP|MDC9|Mltng	ADAM metallopeptidase domain 9	chr8
8756	ADAM7	ADAM 7|ADAM-7|EAPI|GP-83|GP83	ADAM metallopeptidase domain 7	chr8
8760	CDS2	-	CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2	chr20
8761	PABPC4	APP-1|APP1|PABP4|iPABP	poly(A) binding protein, cytoplasmic 4 (inducible form)	chr1
8763	CD164	MGC-24|MUC-24|endolyn	CD164 molecule, sialomucin	chr6
8764	TNFRSF14	ATAR|CD270|HVEA|HVEM|LIGHTR|TR2	tumor necrosis factor receptor superfamily, member 14	chr1
8766	RAB11A	YL8	RAB11A, member RAS oncogene family	chr15
8767	RIPK2	CARD3|CARDIAK|CCK|GIG30|RICK|RIP2	receptor-interacting serine-threonine kinase 2	chr8
8772	FADD	MORT1	Fas (TNFRSF6)-associated via death domain	chr11
8773	SNAP23	HsT17016|SNAP-23|SNAP23A|SNAP23B	synaptosomal-associated protein, 23kDa	chr15
8774	NAPG	GAMMASNAP	N-ethylmaleimide-sensitive factor attachment protein, gamma	chr18
8775	NAPA	SNAPA	N-ethylmaleimide-sensitive factor attachment protein, alpha	chr19
8776	MTMR1	-	myotubularin related protein 1	chrX
8777	MPDZ	HYC2|MUPP1	multiple PDZ domain protein	chr9
8778	SIGLEC5	CD170|CD33L2|OB-BP2|OBBP2|SIGLEC-5	sialic acid binding Ig-like lectin 5	chr19
8780	RIOK3	SUDD	RIO kinase 3	chr18
8785	MATN4	-	matrilin 4	chr20
8786	RGS11	RS11	regulator of G-protein signaling 11	chr16
8787	RGS9	PERRS|RGS9L	regulator of G-protein signaling 9	chr17
8788	DLK1	DLK|DLK-1|Delta1|FA1|PREF1|Pref-1|ZOG|pG2	delta-like 1 homolog (Drosophila)	chr14
8792	TNFRSF11A	CD265|FEO|LOH18CR1|ODFR|OFE|OPTB7|OSTS|PDB2|RANK|TRANCER	tumor necrosis factor receptor superfamily, member 11a, NFKB activator	chr18
8793	TNFRSF10D	CD264|DCR2|TRAIL-R4|TRAILR4|TRUNDD	tumor necrosis factor receptor superfamily, member 10d, decoy with truncated death domain	chr8
8794	TNFRSF10C	CD263|DCR1|DCR1-TNFR|LIT|TRAIL-R3|TRAILR3|TRID	tumor necrosis factor receptor superfamily, member 10c, decoy without an intracellular domain	chr8
8795	TNFRSF10B	CD262|DR5|KILLER|KILLER/DR5|TRAIL-R2|TRAILR2|TRICK2|TRICK2A|TRICK2B|TRICKB|ZTNFR9	tumor necrosis factor receptor superfamily, member 10b	chr8
8796	SCEL	-	sciellin	chr13
8798	DYRK4	-	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 4	chr12
8799	PEX11B	PEX11-BETA|PEX14B	peroxisomal biogenesis factor 11 beta	chr1
8800	PEX11A	PEX11-ALPHA|PMP28|hsPEX11p	peroxisomal biogenesis factor 11 alpha	chr15
8801	SUCLG2	GBETA	succinate-CoA ligase, GDP-forming, beta subunit	chr3
8802	SUCLG1	GALPHA|MTDPS9|SUCLA1	succinate-CoA ligase, alpha subunit	chr2
8803	SUCLA2	A-BETA|MTDPS5|SCS-betaA	succinate-CoA ligase, ADP-forming, beta subunit	chr13
8804	CREG1	CREG	cellular repressor of E1A-stimulated genes 1	chr1
8805	TRIM24	PTC6|RNF82|TF1A|TIF1|TIF1A|TIF1ALPHA|hTIF1	tripartite motif containing 24	chr7
8807	IL18RAP	ACPL|CD218b|CDw218b|IL18RB	interleukin 18 receptor accessory protein	chr2
8808	IL1RL2	IL-1Rrp2|IL-36R|IL1R-rp2|IL1RRP2	interleukin 1 receptor-like 2	chr2
8809	IL18R1	CD218a|CDw218a|IL-1Rrp|IL18RA|IL1RRP	interleukin 18 receptor 1	chr2
8811	GALR2	GALNR2	galanin receptor 2	chr17
8812	CCNK	CPR4	cyclin K	chr14
8813	DPM1	CDGIE|MPDS	dolichyl-phosphate mannosyltransferase polypeptide 1, catalytic subunit	chr20
8814	CDKL1	KKIALRE|P42	cyclin-dependent kinase-like 1 (CDC2-related kinase)	chr14
8815	BANF1	BAF|BCRP1|D14S1460|NGPS	barrier to autointegration factor 1	chr11
8817	FGF18	FGF-18|ZFGF5	fibroblast growth factor 18	chr5
8818	DPM2	CDG1U	dolichyl-phosphate mannosyltransferase polypeptide 2, regulatory subunit	chr9
8819	SAP30	-	Sin3A-associated protein, 30kDa	chr4
8820	HESX1	ANF|CPHD5|RPX	HESX homeobox 1	chr3
8821	INPP4B	-	inositol polyphosphate-4-phosphatase, type II, 105kDa	chr4
8822	FGF17	FGF-13|HH20	fibroblast growth factor 17	chr8
8824	CES2	CE-2|CES2A1|PCE-2|iCE	carboxylesterase 2	chr16
8825	LIN7A	LIN-7A|LIN7|MALS-1|TIP-33|VELI1	lin-7 homolog A (C. elegans)	chr12
8826	IQGAP1	HUMORFA01|SAR1|p195	IQ motif containing GTPase activating protein 1	chr15
8828	NRP2	NP2|NPN2|PRO2714|VEGF165R2	neuropilin 2	chr2
8829	NRP1	BDCA4|CD304|NP1|NRP|VEGF165R	neuropilin 1	chr10
8832	CD84	LY9B|SLAMF5|hCD84|mCD84	CD84 molecule	chr1
8833	GMPS	-	guanine monphosphate synthase	chr3
8834	TMEM11	C17orf35|PM1|PMI	transmembrane protein 11	chr17
8835	SOCS2	CIS2|Cish2|SOCS-2|SSI-2|SSI2|STATI2	suppressor of cytokine signaling 2	chr12
8836	GGH	GH	gamma-glutamyl hydrolase (conjugase, folylpolygammaglutamyl hydrolase)	chr8
8837	CFLAR	CASH|CASP8AP1|CLARP|Casper|FLAME|FLAME-1|FLAME1|FLIP|I-FLICE|MRIT|c-FLIP|c-FLIPL|c-FLIPR|c-FLIPS	CASP8 and FADD-like apoptosis regulator	chr2
8838	WISP3	CCN6|LIBC|PPAC|PPD	WNT1 inducible signaling pathway protein 3	chr6
8839	WISP2	CCN5|CT58|CTGF-L	WNT1 inducible signaling pathway protein 2	chr20
8840	WISP1	CCN4|WISP1c|WISP1i|WISP1tc	WNT1 inducible signaling pathway protein 1	chr8
8841	HDAC3	HD3|RPD3|RPD3-2	histone deacetylase 3	chr5
8842	PROM1	AC133|CD133|CORD12|MCDR2|PROML1|RP41|STGD4	prominin 1	chr4
8844	KSR1	KSR|RSU2	kinase suppressor of ras 1	chr17
8846	ALKBH1	ABH|ABH1|ALKBH|alkB|hABH	alkB, alkylation repair homolog 1 (E. coli)	chr14
8848	TSC22D1	Ptg-2|TGFB1I4|TSC22	TSC22 domain family, member 1	chr13
8851	CDK5R1	CDK5P35|CDK5R|NCK5A|p23|p25|p35|p35nck5a	cyclin-dependent kinase 5, regulatory subunit 1 (p35)	chr17
8852	AKAP4	AKAP 82|AKAP-4|AKAP82|CT99|FSC1|HI|PRKA4|hAKAP82|p82	A kinase (PRKA) anchor protein 4	chrX
8854	ALDH1A2	RALDH(II)|RALDH2|RALDH2-T	aldehyde dehydrogenase 1 family, member A2	chr15
8856	NR1I2	BXR|ONR1|PAR|PAR1|PAR2|PARq|PRR|PXR|SAR|SXR	nuclear receptor subfamily 1, group I, member 2	chr3
8858	PROZ	PZ	protein Z, vitamin K-dependent plasma glycoprotein	chr13
8859	STK19	D6S60|D6S60E|G11|HLA-RP1|RP1	serine/threonine kinase 19	chr6
8861	LDB1	CLIM2|NLI	LIM domain binding 1	chr10
8863	PER3	GIG13	period circadian clock 3	chr1
8864	PER2	FASPS|FASPS1	period circadian clock 2	chr2
8867	SYNJ1	INPP5G	synaptojanin 1	chr21
8869	ST3GAL5	SATI|SIAT9|SIATGM3S|ST3GalV	ST3 beta-galactoside alpha-2,3-sialyltransferase 5	chr2
8870	IER3	DIF-2|DIF2|GLY96|IEX-1|IEX-1L|IEX1|PRG1	immediate early response 3	chr6
8871	SYNJ2	INPP5H	synaptojanin 2	chr6
8872	CDC123	C10orf7|D123	cell division cycle 123	chr10
8874	ARHGEF7	BETA-PIX|COOL-1|COOL1|Nbla10314|P50|P50BP|P85|P85COOL1|P85SPR|PAK3|PIXB	Rho guanine nucleotide exchange factor (GEF) 7	chr13
8875	VNN2	FOAP-4|GPI-80	vanin 2	chr6
8876	VNN1	HDLCQ8|Tiff66	vanin 1	chr6
8877	SPHK1	SPHK	sphingosine kinase 1	chr17
8878	SQSTM1	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	sequestosome 1	chr5
8879	SGPL1	S1PL|SPL	sphingosine-1-phosphate lyase 1	chr10
8880	FUBP1	FBP|FUBP	far upstream element (FUSE) binding protein 1	chr1
8881	CDC16	ANAPC6|APC6|CUT9	cell division cycle 16	chr13
8882	ZNF259	ZPR1	zinc finger protein 259	chr11
8884	SLC5A6	SMVT	solute carrier family 5 (sodium/multivitamin and iodide cotransporter), member 6	chr2
8886	DDX18	MrDb	DEAD (Asp-Glu-Ala-Asp) box polypeptide 18	chr2
8887	TAX1BP1	CALCOCO3|T6BP|TXBP151	Tax1 (human T-cell leukemia virus type I) binding protein 1	chr7
8888	MCM3AP	GANP|MAP80|SAC3	minichromosome maintenance complex component 3 associated protein	chr21
8890	EIF2B4	EIF-2B|EIF2B|EIF2Bdelta	eukaryotic translation initiation factor 2B, subunit 4 delta, 67kDa	chr2
8891	EIF2B3	EIF-2B|EIF2Bgamma	eukaryotic translation initiation factor 2B, subunit 3 gamma, 58kDa	chr1
8892	EIF2B2	EIF-2Bbeta|EIF2B	eukaryotic translation initiation factor 2B, subunit 2 beta, 39kDa	chr14
8893	EIF2B5	CACH|CLE|EIF-2B|EIF2Bepsilon|LVWM	eukaryotic translation initiation factor 2B, subunit 5 epsilon, 82kDa	chr3
8894	EIF2S2	EIF2|EIF2B|EIF2beta|PPP1R67|eIF-2-beta	eukaryotic translation initiation factor 2, subunit 2 beta, 38kDa	chr20
8895	CPNE3	CPN3|PRO1071	copine III	chr8
8896	BUD31	Cwc14|EDG-2|EDG2|G10|YCR063W|fSAP17	BUD31 homolog (S. cerevisiae)	chr7
8897	MTMR3	FYVE-DSP1|ZFYVE10	myotubularin related protein 3	chr22
8898	MTMR2	CMT4B|CMT4B1	myotubularin related protein 2	chr11
8899	PRPF4B	PR4H|PRP4|PRP4H|PRP4K|dJ1013A10.1	PRP4 pre-mRNA processing factor 4 homolog B (yeast)	chr6
8900	CCNA1	-	cyclin A1	chr13
8904	CPNE1	COPN1|CPN1	copine I	chr20
8905	AP1S2	MGC:1902|MRX59|MRXS21|MRXSF|SIGMA1B	adaptor-related protein complex 1, sigma 2 subunit	chrX
8906	AP1G2	G2AD	adaptor-related protein complex 1, gamma 2 subunit	chr14
8908	GYG2	GN-2|GN2	glycogenin 2	chrX
8910	SGCE	DYT11|ESG	sarcoglycan, epsilon	chr7
8911	CACNA1I	Cav3.3|ca(v)3.3	calcium channel, voltage-dependent, T type, alpha 1I subunit	chr22
8912	CACNA1H	CACNA1HB|Cav3.2|ECA6|EIG6	calcium channel, voltage-dependent, T type, alpha 1H subunit	chr16
8913	CACNA1G	Ca(V)T.1|Cav3.1|NBR13	calcium channel, voltage-dependent, T type, alpha 1G subunit	chr17
8914	TIMELESS	TIM|TIM1|hTIM	timeless circadian clock	chr12
8915	BCL10	CARMEN|CIPER|CLAP|c-E10|mE10	B-cell CLL/lymphoma 10	chr1
8916	HERC3	-	HECT and RLD domain containing E3 ubiquitin protein ligase 3	chr4
8924	HERC2	D15F37S1|SHEP1|jdf2|p528	HECT and RLD domain containing E3 ubiquitin protein ligase 2	chr15
8925	HERC1	p532|p619	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1	chr15
8927	BSN	ZNF231	bassoon presynaptic cytomatrix protein	chr3
8928	FOXH1	FAST-1|FAST1	forkhead box H1	chr8
8929	PHOX2B	NBLST2|NBPhox|PMX2B	paired-like homeobox 2b	chr4
8930	MBD4	MED1	methyl-CpG binding domain protein 4	chr3
8932	MBD2	DMTase|NY-CO-41	methyl-CpG binding domain protein 2	chr18
8933	FAM127A	CXX1|MAR8C|MART8C|Mar8|Mart8	family with sequence similarity 127, member A	chrX
8934	RAB7L1	RAB7L	RAB7, member RAS oncogene family-like 1	chr1
8935	SKAP2	PRAP|RA70|SAPS|SCAP2|SKAP-HOM|SKAP55R	src kinase associated phosphoprotein 2	chr7
8936	WASF1	SCAR1|WAVE|WAVE1	WAS protein family, member 1	chr6
8938	BAIAP3	BAP3	BAI1-associated protein 3	chr16
8939	FUBP3	FBP3	far upstream element (FUSE) binding protein 3	chr9
8940	TOP3B	-	topoisomerase (DNA) III beta	chr22
8941	CDK5R2	NCK5AI|P39|p39nck5ai	cyclin-dependent kinase 5, regulatory subunit 2 (p39)	chr2
8942	KYNU	-	kynureninase	chr2
8943	AP3D1	ADTD|hBLVR	adaptor-related protein complex 3, delta 1 subunit	chr19
8945	BTRC	BETA-TRCP|FBW1A|FBXW1|FBXW1A|FWD1|bTrCP|bTrCP1|betaTrCP	beta-transducin repeat containing E3 ubiquitin protein ligase	chr10
